,level_0,Name,Period,index,Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?,TotalF,AbsMag,Distance
853,2464,b'RightS057594',56.07649599012956,9159,b'RightS057594',-14.3635,12.2981,2.053e-13,1.607e-13,7.202e-14,0.0,79.28,1,4.3802e-13,-4.548482595614955,13.266329011428683
854,2472,b'RightS057898',58.53187379265937,9339,b'RightS057898',-14.3555,12.4472,1.399e-13,1.168e-13,5.743e-14,0.0,81.14,1,3.1413e-13,-4.6915790920980465,13.197419832382895
855,2478,b'RightS057953',49.9176276771005,9394,b'RightS057953',-14.3475,12.2668,5.028e-13,3.985e-13,1.799e-13,0.001,79.26,1,1.0812e-12,-4.189551079256388,12.735332772574743
856,2479,b'RightS057957',51.5014164305949,9398,b'RightS057957',-14.3438,12.2766,3.683e-13,3.145e-13,1.62e-13,0.001,79.39,1,8.448000000000001e-13,-4.281852403134476,12.890313314886344
857,2490,b'RightS058154',52.57374204742626,9575,b'RightS058154',-14.3567,12.5559,3.195e-13,2.498e-13,1.131e-13,-0.0,81.7,1,6.824e-13,-4.344346264038301,13.459553434508143
858,2491,b'RightS058258',52.452394691286784,9627,b'RightS058258',-11.8553,21.2056,2.633e-13,2.076e-13,9.358e-14,0.001,78.97,1,5.644799999999999e-13,-4.337274284523314,14.885011795990586
859,2492,b'RightS058261',56.63551401869159,9628,b'RightS058261',-11.8438,21.2058,1.178e-13,1.179e-13,8.569e-14,0.0,79.22,1,3.2139e-13,-4.581061501099761,14.918059909435156
860,2493,b'RightS058303',53.06479859894922,9638,b'RightS058303',-11.8905,21.0838,2.166e-13,1.727e-13,8.118e-14,0.0,79.46,1,4.7048e-13,-4.37296445551401,15.662879380808388
861,2494,b'RightS058526',54.07495538370018,9713,b'RightS058526',-11.806,21.1626,2.337e-13,2.097e-13,1.189e-13,-0.0,79.65,1,5.623e-13,-4.4318351908638025,13.282602908315393
862,2496,b'RightS058689',53.188999414862494,9783,b'RightS058689',-11.8667,21.1687,2.673e-13,2.192e-13,1.096e-13,-0.0,80.39,1,5.961e-13,-4.380202731269057,13.787272504000125
863,2502,b'RightS058840',52.57374204742626,9887,b'RightS058840',-11.8143,21.2415,2.622e-13,2.367e-13,1.4e-13,0.0,78.87,1,6.389e-13,-4.344346264038301,13.82699287380485
864,2503,b'RightS058844',51.03874227961819,9891,b'RightS058844',-11.8881,21.1818,3.029e-13,2.394e-13,1.099e-13,-0.0,79.19,1,6.522e-13,-4.254888304188137,15.240309083495632
865,2507,b'RightS058866',52.452394691286784,9911,b'RightS058866',-11.9451,21.3117,2.557e-13,1.921e-13,8.059e-14,0.001,78.63,1,5.2839e-13,-4.337274284523314,15.473878244451805
866,2510,b'RightS058881',52.818128994770476,9926,b'RightS058881',-11.9554,21.4133,2.886e-13,2.432e-13,1.266e-13,0.0,78.28,1,6.584e-13,-4.358588844514155,13.419112456712066
867,2519,b'RightS058967',51.15362971299943,9998,b'RightS058967',-11.8974,21.2141,3.078e-13,2.425e-13,1.078e-13,0.0,78.95,1,6.581e-13,-4.261583807091949,15.026305871769617
868,2522,b'RightS059007',57.35015772870662,10031,b'RightS059007',-11.9382,21.3468,1.261e-13,1.257e-13,9.219e-14,-0.001,78.43,1,3.4399e-13,-4.622710086108336,13.771375432556693
869,2528,b'RightS059227',56.49471721566189,10130,b'RightS059227',-16.7535,16.571,1.816e-13,1.581e-13,8.439e-14,0.001,78.88,1,4.2409e-13,-4.572856030964449,13.004871027603704
870,2531,b'RightS059445',53.313782991202345,10221,b'RightS059445',-16.7149,16.592,3.272e-13,3.019e-13,1.791e-13,0.001,78.79,1,8.082e-13,-4.3874749696082915,11.65013502023778
871,2535,b'RightS059660',52.57374204742626,10355,b'RightS059660',-16.8261,16.5751,2.998e-13,2.25e-13,9.332e-14,0.001,79.62,1,6.1812e-13,-4.344346264038301,14.181938865780223
872,2536,b'RightS059674',54.20393559928444,10366,b'RightS059674',-16.8204,16.5682,2.667e-13,2.382e-13,1.373e-13,0.0,79.66,1,6.422e-13,-4.439352004344289,12.355295000074133
873,2537,b'RightS059727',56.77701436602124,10398,b'RightS059727',-16.8768,16.5929,1.348e-13,1.381e-13,1.051e-13,-0.0,79.54,1,3.78e-13,-4.5893079729596735,13.653662838044243
874,2545,b'RightS059793',49.59083469721767,10458,b'RightS059793',-16.6388,16.4184,4.67e-13,3.552e-13,1.512e-13,-0.0,79.37,1,9.734e-13,-4.170505973265643,13.788293992490795
875,2567,b'RightS059951',53.43915343915343,10605,b'RightS059951',-16.7109,16.4065,2.739e-13,2.352e-13,1.241e-13,0.0,79.55,1,6.332e-13,-4.394781410126664,13.088522871307283
876,2571,b'RightS060090',54.20393559928444,10717,b'RightS060090',-16.5947,16.7739,2.204e-13,1.7e-13,7.227e-14,-0.0,78.68,1,4.626700000000001e-13,-4.439352004344289,14.625123332442392
877,2575,b'RightS060147',53.565114908662345,10748,b'RightS060147',-18.9367,18.2113,2.823e-13,2.109e-13,8.882e-14,0.0,81.89,1,5.8202e-13,-4.402122294678124,13.705679213945663
878,2576,b'RightS060332',50.81050866405813,10811,b'RightS060332',-18.9053,18.2286,3.745e-13,2.854e-13,1.179e-13,-0.0,82.35,1,7.778000000000001e-13,-4.241587120666537,14.17357660375127
879,2577,b'RightS060398',52.09169054441261,10828,b'RightS060398',-18.9353,18.1424,3.713e-13,2.926e-13,1.274e-13,-0.0,81.08,1,7.913000000000001e-13,-4.316252876073895,12.845067803771975
880,2578,b'RightS060617',53.06479859894922,10903,b'RightS060617',-18.9441,18.182,2.611e-13,2.062e-13,9.163e-14,-0.001,81.3,1,5.5893e-13,-4.37296445551401,14.334199407113054
881,2589,b'RightS060833',50.24875621890547,11058,b'RightS060833',-18.8751,18.2614,3.639e-13,2.991e-13,1.441e-13,0.0,82.56,1,8.071000000000001e-13,-4.208848856636727,14.376969955500382
882,2592,b'RightS060865',52.818128994770476,11089,b'RightS060865',-18.975,18.0741,4.244e-13,3.357e-13,1.537e-13,-0.0,81.07,1,9.138e-13,-4.358588844514155,11.421677861919326
883,2598,b'RightS060901',52.57374204742626,11122,b'RightS060901',-18.9105,18.0158,2.941e-13,2.277e-13,9.999e-14,0.0,81.33,1,6.217899999999999e-13,-4.344346264038301,14.097605478589893
884,2609,b'RightS061112',53.565114908662345,11293,b'RightS061112',-18.813,18.3257,3.361e-13,2.681e-13,1.199e-13,-0.0,82.53,1,7.241e-13,-4.402122294678124,12.155993121728802
885,2610,b'RightS061130',54.990925589836664,11307,b'RightS061130',-19.1576,18.331,1.849e-13,1.894e-13,1.48e-13,-0.001,82.04,1,5.223e-13,-4.485216844492006,13.143214339247994
886,2613,b'RightS070306',54.990925589836664,11326,b'RightS070306',-6.4501,38.9631,4.195e-14,4.339e-14,3.477e-14,0.0,90.53,1,1.2010999999999998e-13,-4.485216844492006,27.45976098210754
887,2616,b'RightS070431',52.21137277426766,11396,b'RightS070431',-6.4889,38.9754,7.522e-14,5.638e-14,2.386e-14,0.0,90.65,1,1.5545999999999998e-13,-4.32322781401049,29.028430637505764
888,2620,b'RightS070988',55.25835866261397,11596,b'RightS070988',-6.4532,38.7292,5.883e-14,5.245e-14,2.905e-14,0.0,90.54,1,1.4033000000000002e-13,-4.500802525733693,24.531606562769383
889,2621,b'RightS071142',54.46375074895146,11639,b'RightS071142',-6.5529,39.1889,5.464e-14,5.736e-14,4.583e-14,0.0,91.07,1,1.5783e-13,-4.454493722092277,24.742784215666635
890,2622,b'RightS071300',51.97255574614066,11680,b'RightS071300',-6.6035,38.944,9.563e-14,7.653e-14,3.6e-14,-0.0,90.35,1,2.0816e-13,-4.3093098417985285,25.317989909228103
891,2623,b'RightS071336',51.618398637137986,11686,b'RightS071336',-6.7212,39.1175,1.072e-13,8.631e-14,4.019e-14,0.0,90.8,1,2.337e-13,-4.288669986925422,24.413747481861865
892,2624,b'RightS071441',54.3335325762104,11710,b'RightS071441',-7.5437,39.7055,5.157e-14,3.889e-14,1.614e-14,-0.001,91.86,1,1.066e-13,-4.446904761941836,30.31298101123342
893,2625,b'RightS071478',55.25835866261397,11719,b'RightS071478',-7.5623,39.7498,5.616e-14,4.465e-14,2.082e-14,0.001,92.1,1,1.2163e-13,-4.500802525733693,26.588142977366125
894,2626,b'RightS071684',49.59083469721767,11785,b'RightS071684',-7.5463,39.7566,1.258e-13,9.874e-14,4.233e-14,0.0,91.8,1,2.6687e-13,-4.170505973265643,26.151731694772607
895,2627,b'RightS071714',54.59459459459459,11795,b'RightS071714',-7.5898,39.8308,5.155e-14,3.886e-14,1.611e-14,0.001,89.65,1,1.0651999999999998e-13,-4.462119145714912,29.79813126912563
896,2628,b'RightS071739',53.818827708703374,11806,b'RightS071739',-7.5694,39.8396,6.51e-14,5.052e-14,2.167e-14,-0.001,89.67,1,1.3729e-13,-4.416908374751578,27.5305027069535
897,2629,b'RightS071765',52.331606217616574,11819,b'RightS071765',-7.5864,39.7857,7.601e-14,5.996e-14,2.741e-14,-0.001,91.13,1,1.6338e-13,-4.330234876013577,27.92233606992057
898,2634,b'RightS072025',57.49525616698293,11956,b'RightS072025',-7.5412,39.7408,3.57e-14,3.506e-14,2.381e-14,0.0,91.62,1,9.457e-14,-4.631166250426966,25.823251138977643
899,2643,b'RightS072123',51.618398637137986,12038,b'RightS072123',-7.6226,39.9667,1.001e-13,7.69e-14,3.294e-14,-0.0,89.85,1,2.0994e-13,-4.288669986925422,25.86436596426267
900,2650,b'RightS072166',53.43915343915343,12079,b'RightS072166',-7.5322,39.7785,7.185e-14,6.443e-14,3.851e-14,-0.001,91.06,1,1.7479e-13,-4.394781410126664,25.007209315965543
901,2651,b'RightS072178',51.73591348890153,12091,b'RightS072178',-7.5015,39.6385,9.572e-14,7.71e-14,3.649e-14,-0.001,91.72,1,2.0931e-13,-4.295518612645981,25.627928557775856
902,2652,b'RightS072196',50.81050866405813,12109,b'RightS072196',-7.4913,39.5283,9.944e-14,7.546e-14,3.058e-14,-0.0,92.09,1,2.0548e-13,-4.241587120666537,27.564367992027762
903,2655,b'RightS072228',52.21137277426766,12134,b'RightS072228',-7.5251,39.6592,9.189e-14,7.077e-14,3.165e-14,0.0,92.07,1,1.9430999999999998e-13,-4.32322781401049,25.909646946953117
904,2658,b'RightS072264',56.919223544145275,12163,b'RightS072264',-7.5461,39.8091,3.513e-14,2.73e-14,1.174e-14,0.0,90.89,1,7.416999999999999e-14,-4.597595754634788,30.41730966554984
905,2662,b'RightS072326',52.94117647058823,12204,b'RightS072326',-7.5323,39.6356,8.165e-14,6.519e-14,2.953e-14,-0.001,91.72,1,1.7637e-13,-4.3657599049808855,25.705707233899524
906,2663,b'RightS072344',53.565114908662345,12220,b'RightS072344',-7.5828,39.7814,6.946e-14,5.574e-14,2.601e-14,0.0,90.95,1,1.5121000000000002e-13,-4.402122294678124,26.65970690328928
907,2671,b'RightS072436',54.990925589836664,12273,b'RightS072436',-4.7447,38.4102,7.774e-14,6.525e-14,3.362e-14,0.001,92.54,1,1.7661e-13,-4.485216844492006,22.392434871912595
908,2673,b'RightS072857',51.97255574614066,12431,b'RightS072857',-4.7791,38.4275,1.043e-13,9.451e-14,5.512e-14,-0.001,90.94,1,2.5393e-13,-4.3093098417985285,22.782752777173595
909,2674,b'RightS072918',55.39305301645338,12461,b'RightS072918',-4.7386,38.3862,5.803e-14,5.278e-14,3.045e-14,-0.001,92.46,1,1.4126e-13,-4.508652352391984,24.234782748330634
910,2675,b'RightS072960',53.188999414862494,12482,b'RightS072960',-4.7243,38.3972,8.087e-14,6.33e-14,2.798e-14,0.0,92.46,1,1.7215e-13,-4.380202731269057,25.656462706317853
911,2676,b'RightS072964',54.07495538370018,12485,b'RightS072964',-4.7306,38.3952,5.786e-14,5.808e-14,4.395e-14,-0.001,92.45,1,1.5989000000000001e-13,-4.4318351908638025,25.238823161886195
912,2677,b'RightS072976',51.03874227961819,12489,b'RightS072976',-4.826,38.439,1.081e-13,8.504e-14,3.783e-14,-0.0,90.26,1,2.3096999999999997e-13,-4.254888304188137,25.570794507123306
913,2678,b'RightS073007',52.09169054441261,12506,b'RightS073007',-4.8491,38.4593,9.001e-14,7.037e-14,3.181e-14,0.0,90.36,1,1.9218999999999999e-13,-4.316252876073895,26.192670912350533
914,2682,b'RightS073054',53.313782991202345,12528,b'RightS073054',-4.8628,38.4922,6.915e-14,5.328e-14,2.277e-14,0.001,90.39,1,1.4520000000000003e-13,-4.3874749696082915,27.731949911189492
915,2688,b'RightS073082',54.20393559928444,12550,b'RightS073082',-4.8692,38.5021,6.233e-14,5.594e-14,3.259e-14,0.001,90.42,1,1.5086000000000003e-13,-4.439352004344289,25.495454992953928
916,2691,b'RightS073105',52.331606217616574,12571,b'RightS073105',-4.7023,38.3341,9.309e-14,8.079e-14,4.467e-14,-0.001,92.04,1,2.1855000000000001e-13,-4.330234876013577,24.05491119487925
917,2699,b'RightS073154',51.15362971299943,12617,b'RightS073154',-4.6803,38.3542,1.044e-13,8.591e-14,4.252e-14,0.001,92.26,1,2.3283e-13,-4.261583807091949,25.24563139695785
918,2700,b'RightS073156',50.81050866405813,12619,b'RightS073156',-4.6877,38.3541,1.056e-13,9.13e-14,4.895e-14,0.001,92.26,1,2.4585e-13,-4.241587120666537,25.059422069527734
919,2706,b'RightS073262',56.77701436602124,12679,b'RightS073262',-6.3583,39.2511,3.723e-14,2.787e-14,1.169e-14,0.001,92.15,1,7.679e-14,-4.5893079729596735,30.393277068069253
920,2707,b'RightS073472',53.946587537091986,12724,b'RightS073472',-6.3823,39.2245,4.347e-14,4.692e-14,3.792e-14,0.0,92.1,1,1.2831e-13,-4.424354065518536,28.323307376084713
921,2708,b'RightS073544',54.07495538370018,12736,b'RightS073544',-6.4043,39.2184,7.94e-14,6.977e-14,3.75e-14,-0.001,93.48,1,1.8667e-13,-4.4318351908638025,23.02756639005167
922,2711,b'RightS073736',48.73994638069705,12821,b'RightS073736',-6.3966,39.2312,1.466e-13,1.228e-13,6.159e-14,0.0,93.23,1,3.3099e-13,-4.120917214718161,24.82802701359837
923,2716,b'RightS073807',54.3335325762104,12866,b'RightS073807',-6.4426,39.2021,6.062e-14,4.83e-14,2.238e-14,0.0,93.56,1,1.313e-13,-4.446904761941836,27.200322524177786
924,2718,b'RightS073835',53.313782991202345,12894,b'RightS073835',-6.4253,39.1879,7.419e-14,5.701e-14,2.533e-14,0.0,92.74,1,1.5653e-13,-4.3874749696082915,26.809393839490358
925,2720,b'RightS073892',55.80110497237568,12943,b'RightS073892',-6.3396,39.2314,4.863e-14,3.95e-14,1.828e-14,-0.0,91.05,1,1.0641e-13,-4.532433134809823,27.257428703156997
926,2730,b'RightS074039',51.97255574614066,13046,b'RightS074039',-6.9442,38.1714,1.004e-13,7.817e-14,3.49e-14,-0.001,88.71,1,2.1347e-13,-4.3093098417985285,25.050997471212128
927,2731,b'RightS074199',55.664421310471525,13091,b'RightS074199',-6.9213,38.1077,5.478e-14,4.32e-14,1.905e-14,-0.0,89.73,1,1.1703e-13,-4.524467373644754,26.304160134721396
928,2732,b'RightS074280',52.452394691286784,13111,b'RightS074280',-6.8909,38.112,8.623e-14,6.686e-14,3.005e-14,0.0,89.68,1,1.8314000000000002e-13,-4.337274284523314,26.22887549714624
929,2733,b'RightS074307',50.58430717863105,13119,b'RightS074307',-6.9282,38.151,1.031e-13,8.229e-14,3.834e-14,0.0,90.28,1,2.2372999999999997e-13,-4.228404367270894,26.7993515157341
930,2735,b'RightS074482',52.69565217391304,13189,b'RightS074482',-6.9437,38.1989,7.967e-14,6.202e-14,2.691e-14,0.001,87.77,1,1.686e-13,-4.351451041139445,26.792213694771192
931,2739,b'RightS074619',55.12431776834445,13262,b'RightS074619',-6.9586,38.1918,5.114e-14,3.879e-14,1.621e-14,0.0,87.43,1,1.0614e-13,-4.492990781921532,28.78357405271267
932,2740,b'RightS074630',54.46375074895146,13268,b'RightS074630',-6.9134,38.142,5.569e-14,5.341e-14,3.533e-14,-0.001,89.99,1,1.4443000000000002e-13,-4.454493722092277,25.641406869045696
933,2741,b'RightS074712',54.990925589836664,13307,b'RightS074712',-6.9841,38.2242,5.07e-14,3.865e-14,1.659e-14,0.0,87.63,1,1.0593999999999999e-13,-4.485216844492006,29.094897305343682
934,2747,b'RightS074819',51.38496325607689,13385,b'RightS074819',-7.0029,38.2366,9.469e-14,7.26e-14,3.079e-14,0.0,88.07,1,1.9808e-13,-4.275065650700414,27.039512931412986
935,2754,b'RightS074873',52.57374204742626,13437,b'RightS074873',-6.9047,38.0477,1.027e-13,8.191e-14,3.778e-14,0.0,89.6,1,2.2239e-13,-4.344346264038301,23.504899846439564
936,2761,b'RightS075051',52.452394691286784,13555,b'RightS075051',1.3388,-5.8739,1.09e-13,8.244e-14,3.347e-14,0.0,44.62,1,2.2491e-13,-4.337274284523314,23.62075995756934
937,2763,b'RightS075113',56.35461872287662,13590,b'RightS075113',1.3359,-5.9011,8.493e-14,7.316e-14,3.769e-14,0.001,43.88,1,1.9578e-13,-4.564691257519206,19.298231987895623
938,2766,b'RightS075260',53.946587537091986,13673,b'RightS075260',1.1713,-6.0645,1.079e-13,8.344e-14,3.67e-14,0.002,43.6,1,2.2804e-13,-4.424354065518536,21.239085808824623
939,2767,b'RightS075325',53.946587537091986,13692,b'RightS075325',1.2943,-5.6843,8.974e-14,8.372e-14,5.082e-14,0.0,43.53,1,2.2428e-13,-4.424354065518536,21.20353919678384
940,2768,b'RightS075333',53.313782991202345,13693,b'RightS075333',1.2684,-6.0951,1.118e-13,9.713e-14,5.366e-14,0.0,44.07,1,2.6259e-13,-4.3874749696082915,20.539308631402996
941,2770,b'RightS075384',52.818128994770476,13707,b'RightS075384',1.3358,-5.834,1.519e-13,1.202e-13,5.415e-14,0.0,44.06,1,3.2625000000000005e-13,-4.358588844514155,19.087688717970508
942,2771,b'RightS075576',53.946587537091986,13773,b'RightS075576',1.372,-5.9922,1.041e-13,8.899e-14,4.577e-14,-0.0,44.29,1,2.3886e-13,-4.424354065518536,20.566119921446905
943,2772,b'RightS075698',52.57374204742626,13818,b'RightS075698',1.4035,-5.8192,1.631e-13,1.254e-13,5.328e-14,0.001,43.66,1,3.4178000000000003e-13,-4.344346264038301,18.99669717544258
944,2773,b'RightS075829',53.313782991202345,13854,b'RightS075829',1.2321,-6.0195,1.182e-13,9.278e-14,4.084e-14,0.0,44.42,1,2.5182e-13,-4.3874749696082915,21.015287274955053
945,2775,b'RightS075874',56.07649599012956,13870,b'RightS075874',1.4736,-5.8658,6.871e-14,5.418e-14,2.405e-14,-0.001,44.32,1,1.4694e-13,-4.548482595614955,22.84752713776444
946,2778,b'RightS076225',49.16170903190913,13976,b'RightS076225',2.6733,-4.6707,2.038e-13,1.614e-13,7.173e-14,0.0,51.0,1,4.3693e-13,-4.145497040142048,21.052307976649868
947,2779,b'RightS076354',52.818128994770476,14013,b'RightS076354',2.6773,-4.6759,1.403e-13,1.255e-13,7.434e-14,-0.0,52.48,1,3.4014e-13,-4.358588844514155,18.68029433284914
948,2782,b'RightS076616',53.565114908662345,14104,b'RightS076616',2.6755,-4.6591,1.151e-13,8.911e-14,3.897e-14,0.0,50.92,1,2.4318e-13,-4.402122294678124,21.08509833710748
949,2783,b'RightS076627',51.26903553299493,14113,b'RightS076627',2.68,-4.6943,1.682e-13,1.333e-13,5.817e-14,-0.0,53.38,1,3.5966999999999997e-13,-4.268309520950768,20.110837870105705
950,2790,b'RightS076781',59.14118412491867,14206,b'RightS076781',2.6635,-4.6628,5.088e-14,3.948e-14,1.713e-14,0.0,51.16,1,1.0749e-13,-4.727088973195539,21.79048724653321
951,2803,b'RightS076845',54.07495538370018,14269,b'RightS076845',2.6415,-4.698,1.11e-13,9.271e-14,4.674e-14,-0.0,52.26,1,2.5045e-13,-4.4318351908638025,19.976486863833177
952,2806,b'RightS076854',54.07495538370018,14278,b'RightS076854',2.7195,-4.7231,1.161e-13,1.047e-13,6.236e-14,-0.0,52.8,1,2.8316e-13,-4.4318351908638025,18.79788826111282
953,2829,b'RightS077205',56.63551401869159,14497,b'RightS077205',3.0394,-6.1622,7.383e-14,6.589e-14,3.787e-14,0.0,51.17,1,1.7758999999999998e-13,-4.581061501099761,19.955356723737765
954,2830,b'RightS077431',58.98767034393251,14569,b'RightS077431',3.0481,-6.1581,6.289e-14,4.885e-14,2.161e-14,-0.0,51.05,1,1.3335e-13,-4.71814237271786,19.792312054152728
955,2831,b'RightS077528',54.46375074895146,14620,b'RightS077528',3.0696,-6.1635,8.227e-14,6.171e-14,2.616e-14,-0.001,51.04,1,1.7014000000000002e-13,-4.454493722092277,23.854777259176583
956,2840,b'RightS077737',55.25835866261397,14752,b'RightS077737',3.0069,-6.1076,9.683e-14,8.514e-14,4.877e-14,-0.001,51.52,1,2.3074e-13,-4.500802525733693,19.254485318305637
957,2844,b'RightS077767',53.946587537091986,14780,b'RightS077767',3.1362,-6.172,1.039e-13,9.664e-14,6.129e-14,0.001,51.02,1,2.6183e-13,-4.424354065518536,19.73533517359725
958,2846,b'RightS077790',52.57374204742626,14802,b'RightS077790',3.1131,-6.0577,1.478e-13,1.186e-13,5.483e-14,0.0,51.28,1,3.2123e-13,-4.344346264038301,19.53370044795023
959,2850,b'RightS077825',53.188999414862494,14837,b'RightS077825',3.0628,-6.1499,1.136e-13,8.643e-14,3.668e-14,-0.0,51.32,1,2.3671e-13,-4.380202731269057,21.95666510665597
960,2853,b'RightS077867',50.24875621890547,14872,b'RightS077867',3.0201,-6.1786,1.834e-13,1.404e-13,6.087e-14,0.001,51.08,1,3.8467e-13,-4.208848856636727,20.984180717806343
961,2856,b'RightS077947',56.2152133580705,14934,b'RightS077947',3.0219,-6.0521,5.451e-14,5.549e-14,4.088e-14,0.0,51.54,1,1.5088e-13,-4.5565668787477795,22.36707521718582
962,2862,b'RightS078484',53.565114908662345,15121,b'RightS078484',-0.6469,-5.2251,1.18e-13,9.265e-14,4.327e-14,-0.0,46.89,1,2.5392e-13,-4.402122294678124,20.678362329536256
963,2863,b'RightS078516',51.85396463205932,15136,b'RightS078516',-0.6409,-5.2582,1.33e-13,1.057e-13,4.817e-14,-0.0,46.59,1,2.8686999999999997e-13,-4.30239849279082,21.715171315483918
964,2868,b'RightS078622',54.20393559928444,15194,b'RightS078622',-0.6427,-5.2832,8.554e-14,8.912e-14,7.011e-14,-0.001,46.94,1,2.4477e-13,-4.439352004344289,20.19930416437198
965,2870,b'RightS078710',52.331606217616574,15241,b'RightS078710',-0.6742,-5.2104,1.302e-13,9.672e-14,3.99e-14,0.0,47.15,1,2.6682e-13,-4.330234876013577,21.98489612884312
966,2878,b'RightS078855',55.93846153846154,15334,b'RightS078855',-0.5758,-5.3177,6.865e-14,5.32e-14,2.299e-14,0.001,46.76,1,1.4484000000000002e-13,-4.540438112029859,23.271540217206415
967,2881,b'RightS078865',53.565114908662345,15344,b'RightS078865',-0.5593,-5.2987,1.314e-13,9.973e-14,4.095e-14,-0.0,46.57,1,2.7208e-13,-4.402122294678124,19.93085562144361
968,2889,b'RightS078933',54.7260686333534,15410,b'RightS078933',-0.7129,-5.2008,7.922e-14,6.966e-14,3.961e-14,-0.0,47.22,1,1.8849000000000001e-13,-4.469781296242413,22.060615071006133
969,2890,b'RightS078936',56.35461872287662,15412,b'RightS078936',-0.5904,-5.3229,6.767e-14,5.234e-14,2.234e-14,0.001,46.77,1,1.4235000000000002e-13,-4.564691257519206,22.815895134444617
970,2893,b'RightS078967',54.46375074895146,15438,b'RightS078967',-0.7623,-5.2365,8.961e-14,6.78e-14,2.886e-14,-0.001,47.66,1,1.8626999999999997e-13,-4.454493722092277,22.758220034569927
971,2896,b'RightS079118',52.09169054441261,15507,b'RightS079118',3.092,-6.0258,1.471e-13,1.115e-13,4.751e-14,-0.001,48.35,1,3.0611000000000005e-13,-4.316252876073895,20.80827736950383
972,2897,b'RightS079205',56.919223544145275,15533,b'RightS079205',3.1861,-5.9587,6.861e-14,6.15e-14,3.476e-14,0.0,47.79,1,1.6486999999999998e-13,-4.597595754634788,20.26583791162901
973,2898,b'RightS079245',53.06479859894922,15550,b'RightS079245',3.0468,-6.0037,1.456e-13,1.196e-13,5.674e-14,0.001,47.8,1,3.2194000000000004e-13,-4.37296445551401,18.82141117326733
974,2899,b'RightS079272',55.25835866261397,15562,b'RightS079272',3.0783,-5.9611,1.083e-13,9.265e-14,4.973e-14,0.001,47.32,1,2.5068e-13,-4.500802525733693,18.457633799348415
975,2903,b'RightS079356',57.06214689265536,15616,b'RightS079356',3.033,-6.0398,5.97e-14,5.93e-14,4.287e-14,-0.0,48.2,1,1.6187e-13,-4.605925157310153,20.441373548772322
976,2904,b'RightS079406',56.49471721566189,15634,b'RightS079406',3.0438,-6.0116,7.127e-14,7.197e-14,5.436e-14,0.0,47.89,1,1.976e-13,-4.572856030964449,19.275081949969042
977,2906,b'RightS079548',51.73591348890153,15705,b'RightS079548',3.014,-6.0231,1.916e-13,1.64e-13,8.937e-14,-0.001,47.96,1,4.4497e-13,-4.295518612645981,17.57190188471042
978,2910,b'RightS079602',52.57374204742626,15747,b'RightS079602',2.9946,-5.9845,1.336e-13,1.121e-13,5.465e-14,-0.0,47.7,1,3.0035000000000003e-13,-4.344346264038301,20.092041276180577
979,2911,b'RightS079603',56.2152133580705,15748,b'RightS079603',2.9945,-5.9809,1.051e-13,8.259e-14,3.791e-14,0.0,47.66,1,2.2560000000000002e-13,-4.5565668787477795,18.333814275775076
980,2920,b'RightS079670',52.69565217391304,15815,b'RightS079670',2.9928,-6.1069,1.294e-13,1.023e-13,4.573e-14,-0.001,48.24,1,2.7743e-13,-4.351451041139445,20.86107394865681
981,2930,b'RightS080023',52.94117647058823,16027,b'RightS080023',0.7856,-5.7435,1.195e-13,9.006e-14,3.73e-14,0.0,50.05,1,2.4686e-13,-4.3657599049808855,21.87026655204212
982,2932,b'RightS080161',53.946587537091986,16072,b'RightS080161',0.83,-5.81,1.274e-13,1.15e-13,6.655e-14,-0.0,48.44,1,3.0894999999999996e-13,-4.424354065518536,18.091477944430956
983,2933,b'RightS080239',54.59459459459459,16105,b'RightS080239',0.7783,-5.7345,1.15e-13,1.068e-13,6.588e-14,-0.0,50.6,1,2.8768e-13,-4.462119145714912,17.974416497108535
984,2938,b'RightS080469',51.5014164305949,16224,b'RightS080469',0.7642,-5.7423,1.77e-13,1.513e-13,8.198e-14,0.0,50.69,1,4.1028000000000005e-13,-4.281852403134476,18.58464776922498
985,2940,b'RightS080514',54.3335325762104,16248,b'RightS080514',0.8044,-5.7769,9.521e-14,9.03e-14,5.853e-14,-0.001,48.82,1,2.4404000000000004e-13,-4.446904761941836,19.893158543885882
986,2941,b'RightS080568',51.5014164305949,16278,b'RightS080568',0.8268,-5.7997,2.003e-13,1.619e-13,7.625e-14,0.0,48.66,1,4.3845e-13,-4.281852403134476,17.965957751119788
987,2944,b'RightS080618',53.818827708703374,16312,b'RightS080618',0.7835,-5.7563,1.013e-13,9.492e-14,5.943e-14,0.0,52.51,1,2.5565000000000003e-13,-4.416908374751578,20.08477393388007
988,2945,b'RightS080622',55.39305301645338,16316,b'RightS080622',0.7834,-5.7564,1.021e-13,8.346e-14,3.999e-14,0.0,51.19,1,2.2555000000000003e-13,-4.508652352391984,19.27234820046369
989,2949,b'RightS080635',56.35461872287662,16328,b'RightS080635',0.8332,-5.8062,7.857e-14,6.742e-14,3.568e-14,0.001,48.68,1,1.8167000000000002e-13,-4.564691257519206,20.102959473782384
990,2959,b'RightS080707',56.35461872287662,16397,b'RightS080707',0.6843,-5.649,6.316e-14,6.354e-14,4.742e-14,0.001,51.04,1,1.7412000000000002e-13,-4.564691257519206,20.70764761850085
