Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?,Period,Luminosity,dLuminosity,dGreenF,Distance,dDistance
RightS012936,7.079,1.3407,8.454e-18,6.621e-18,2.827e-18,0.0,-145.24,1,18.823773037896046,-8.214217549499043,0.1462098387274732,6.621e-20,30368.92585918506,5114.26498791101
RightS012939,7.0848,1.3432,1.611e-17,1.234e-17,5.177e-18,-0.001,-145.38,1,20.4868154158215,-8.057183962573978,0.15234166730179083,1.234e-19,26653.26632413347,4676.610932700344
RightS012942,7.0894,1.3448,1.447e-17,1.154e-17,5.19e-18,0.001,-145.45,1,22.810539523212043,-7.83776518139837,0.16132372288452346,1.154e-19,35482.523975362725,6592.585156335538
RightS012950,7.1053,1.3478,1.175e-17,9.14e-18,3.847e-18,0.001,-145.74,1,18.532110091743117,-8.241757965314942,0.1451627391116912,9.140000000000001e-20,25040.78385190318,4186.80797331984
RightS013017,7.147,1.3841,1.311e-17,1.038e-17,4.516e-18,-0.0,-146.55,1,20.69201001593444,-8.037808362468354,0.15311628044767403,1.038e-19,29716.46475963341,5240.573666653684
RightS013023,7.0766,1.3408,5.787e-18,4.466e-18,1.976e-18,-0.001,-145.17,1,17.876106194690266,-8.30370145296048,0.14284051118841404,4.466e-20,33357.22498492321,5488.171116564247
RightS013032,7.1246,1.3766,2.209e-17,1.65e-17,6.82e-18,0.001,-146.18,1,20.824742268041238,-8.025275054883629,0.15361935461033094,1.6500000000000001e-19,23912.253187654787,4230.830367891415
RightS013034,7.122,1.3766,2.071e-17,1.573e-17,6.72e-18,0.0,-146.14,1,22.494432071269486,-7.867613781585099,0.1600759614433979,1.573e-19,29364.914988404493,5413.7766629322105
RightS013040,7.101,1.348,8.568e-18,6.748e-18,3.027e-18,-0.0,-145.66,1,19.50225273546449,-8.150151773437514,0.1486791086071298,6.748e-20,32384.45378007081,5545.713336067797
RightS013055,7.1319,1.3594,1.671e-17,1.288e-17,5.446e-18,-0.0,-146.17,1,20.92059838895282,-8.016223793956504,0.1539836332616063,1.288e-19,27348.289686329463,4850.2384587334855
RightS013067,7.159,1.3702,1.618e-17,1.236e-17,5.332e-18,-0.0,-146.58,1,21.908893709327547,-7.922903526740404,0.15778546599076682,1.236e-19,31084.1503739168,5648.79920689797
RightS013074,7.1779,1.3767,1.664e-17,1.289e-17,5.614e-18,0.0,-146.78,1,21.678988790841878,-7.944612410699547,0.15689371740429162,1.289e-19,29687.06996328176,5364.446304893464
RightS013747,6.9702,2.6627,1.179e-17,9.077e-18,3.773e-18,-0.0,-143.92,1,19.877542094904875,-8.114714892796353,0.1500643888784247,9.077e-20,29085.155221372297,5027.088368225017
RightS013761,6.9315,2.6703,8.884e-18,6.787e-18,2.898e-18,0.001,-145.74,1,19.73941368078176,-8.127757735608984,0.14955295017107895,6.787e-20,33134.63627324069,5707.500088376871
RightS013775,6.9408,2.6593,2.938e-17,2.266e-17,9.515e-18,0.0,-146.04,1,22.696629213483146,-7.848521217902256,0.16087319894585117,2.266e-19,25009.755055265578,4633.797231942429
RightS013782,6.9436,2.6492,1.002e-17,7.613e-18,3.272e-18,0.0,-146.22,1,19.044626021370206,-8.193363398914311,0.147008541946316,7.613e-20,29009.50949602797,4911.996839659167
RightS013783,6.9454,2.6485,1.903e-17,1.463e-17,6.542e-18,0.001,-146.19,1,20.72976054732041,-8.03424375014665,0.15325920081760944,1.463e-19,25133.673083463662,4436.520684800663
RightS013798,6.9849,2.6889,1.655e-17,1.3e-17,5.675e-18,-0.0,-146.23,1,21.353065539112052,-7.975387872564362,0.15563707700244103,1.3e-19,28532.142709192736,5114.487981151345
RightS013822,6.9936,2.6071,2.038e-17,1.581e-17,7.12e-18,0.001,-147.26,1,21.273110227006786,-7.982937691871591,0.15533017094925278,1.5810000000000002e-19,25648.691804741316,4588.560018073492
RightS013828,6.9373,2.7225,2.025e-17,1.515e-17,6.206e-18,-0.0,-145.35,1,21.930036188178526,-7.920907137872311,0.15786769065764886,1.515e-19,28141.03813112573,5116.622060042786
RightS013834,6.9259,2.7271,1.573e-17,1.25e-17,5.656e-18,-0.001,-145.25,1,22.143727161997564,-7.9007292635392625,0.15870078667142434,1.25e-19,31708.84052146366,5795.723925050195
RightS013840,7.0246,2.5995,1.888e-17,1.488e-17,6.705e-18,0.0,-147.66,1,20.939875604699377,-8.014403533465977,0.1540569894685443,1.488e-19,25497.451106563163,4524.143449387238
RightS013844,6.9124,2.7237,1.917e-17,1.463e-17,6.194e-18,-0.0,-145.17,1,20.767649074708704,-8.030666107485185,0.153402771313187,1.463e-19,25237.40999958483,4459.001875118776
RightS013852,7.038,2.6058,2.96e-17,2.206e-17,9.235e-18,0.0,-147.62,1,23.373617896631522,-7.784596231603901,0.1635651439689476,2.206e-19,27283.440201491092,5139.591682119954
RightS013878,6.9213,2.6481,9.819e-18,7.912e-18,3.596e-18,0.001,-146.1,1,19.352778369171812,-8.16426596331256,0.14813117056379657,7.912000000000001e-20,29425.50189110542,5020.449437514825
RightS013882,7.002,2.691,1.521e-17,1.171e-17,4.995e-18,0.001,-146.37,1,19.947333772218563,-8.10812477965699,0.150323491656936,1.171e-19,25802.344096982295,4467.379852468041
RightS013886,6.9532,2.6195,9.22e-18,7.139e-18,3.222e-18,0.0,-146.58,1,19.189360354654845,-8.179696788965835,0.14753464228154226,7.139e-20,30432.16952494504,5171.311483462741
RightS013889,6.9706,2.6063,1.003e-17,7.914e-18,3.604e-18,0.0,-146.88,1,19.303461456784877,-8.1689227367965,0.1479508688593606,7.914e-20,29264.466327026727,4986.9021534663
RightS013897,7.0033,2.5848,1.726e-17,1.357e-17,6.111e-18,0.0,-147.24,1,21.353065539112052,-7.975387872564362,0.15563707700244103,1.357e-19,27926.47623772199,5005.920113659029
RightS013901,7.0042,2.6587,3.521e-17,2.707e-17,1.134e-17,0.0,-146.92,1,22.673983537041654,-7.850659546935331,0.16078375243355464,2.707e-19,22825.80478255216,4226.806090427768
RightS013938,6.9935,2.6809,7.369e-18,5.623e-18,2.384e-18,-0.001,-146.44,1,18.50193364543049,-8.244607390962793,0.14505490856129932,5.623e-20,31820.885638970438,5316.4893700982775
RightS013940,6.9428,2.6479,1.439e-17,1.103e-17,4.756e-18,0.0,-146.21,1,21.63770530825994,-7.948510623659511,0.15673405100454693,1.103e-19,31948.97517981508,5767.301329061406
RightS013948,6.9515,2.6346,1.428e-17,1.084e-17,4.589e-18,-0.0,-146.51,1,20.431557653405257,-8.06240170371687,0.15213371876312004,1.084e-19,28267.31164797502,4953.048356884157
RightS014002,6.9308,2.7268,1.457e-17,1.146e-17,5.259e-18,0.001,-145.32,1,20.72976054732041,-8.03424375014665,0.15325920081760944,1.146e-19,28397.873228336237,5012.707516465332
RightS014010,7.0188,2.5999,1.604e-17,1.191e-17,4.946e-18,0.0,-147.57,1,22.079183871751273,-7.906823795172283,0.15844876915309952,1.191e-19,32257.61258176342,5886.672266056391
RightS014011,6.9191,2.7305,1.448e-17,1.144e-17,5.236e-18,-0.001,-145.2,1,19.671066868643152,-8.134211416650118,0.1493005625567748,1.1440000000000002e-19,25332.688297877627,4356.242797273494
RightS014037,6.8999,2.7125,2.238e-17,1.728e-17,7.436e-18,-0.001,-145.19,1,23.041825095057032,-7.815925928572991,0.16224151607266163,1.728e-19,29734.809921964774,5556.078794076719
RightS014041,6.8947,2.7074,1.195e-17,9.219e-18,3.919e-18,0.0,-145.31,1,18.45685279187817,-8.248864172527071,0.14489399791925175,9.219e-20,24730.107615944416,4127.214983919758
RightS014076,6.989,2.7112,2.609e-17,2.033e-17,8.59e-18,0.0,-146.13,1,22.31770193960226,-7.88430161038719,0.15938175401646956,2.0329999999999998e-19,25338.47688062336,4651.210240784595
RightS014456,8.4629,4.081,9.126e-18,7.157e-18,3.163e-18,0.0,-147.01,1,19.07660020986359,-8.190344220585015,0.1471245849236673,7.157e-20,30023.573432511464,5087.711258965857
RightS014471,8.4674,4.0709,1.289e-17,1.002e-17,4.22e-18,-0.001,-147.01,1,19.603191718783695,-8.140620560750705,0.14905036226118396,1.002e-19,26869.269469870622,4612.738825259047
RightS014682,8.4309,4.0953,1.794e-17,1.41e-17,6.079e-18,-0.0,-146.89,1,20.2494987747828,-8.079592702046872,0.15145056067056678,1.41e-19,24299.3184511139,4238.665612421551
RightS014686,8.467,4.0466,3.175e-17,2.4e-17,9.989e-18,0.001,-148.43,1,22.252141982864135,-7.890492141249117,0.15912485778733476,2.3999999999999997e-19,23155.187844406064,4243.59296562381
RightS014689,8.4801,4.0319,1.349e-17,1.038e-17,4.57e-18,-0.0,-148.41,1,21.76203016519033,-7.9367711884611865,0.1572153133160526,1.038e-19,33382.25951306047,6044.5212470351435
RightS014693,8.4403,4.0808,7.364e-18,5.779e-18,2.571e-18,-0.0,-147.07,1,19.189360354654845,-8.179696788965835,0.14753464228154226,5.779e-20,33824.02279287252,5747.686090612466
RightS014757,8.4543,4.0659,1.48e-17,1.175e-17,5.31e-18,0.0,-147.19,1,20.177580466148722,-8.086383623384958,0.15118153528943784,1.175e-19,26411.268176358095,4598.887865958518
RightS014758,8.4544,4.0658,2.44e-17,1.887e-17,7.832e-18,-0.0,-150.75,1,22.71932016995751,-7.846378613280012,0.16096286393563133,1.887e-19,27474.180254980674,5093.240074071733
RightS014789,8.4276,4.1339,3.345e-17,2.507e-17,1.036e-17,0.001,-146.73,1,22.742056542406804,-7.844231720232205,0.16105274811146023,2.507e-19,23894.99659138317,4432.192861960387
RightS014794,8.4783,3.9882,9.902e-18,7.711e-18,3.367e-18,-0.0,-148.55,1,18.65380668992407,-8.230266704729765,0.14559856871704852,7.711e-20,27625.57308278338,4632.839018769361
RightS014806,8.4471,4.1481,1.844e-17,1.445e-17,6.31e-18,0.001,-146.79,1,20.767649074708704,-8.030666107485185,0.153402771313187,1.445e-19,25394.11153281334,4486.688251435182
RightS014814,8.4589,4.1554,2.178e-17,1.682e-17,7.28e-18,0.0,-146.72,1,21.824729891956782,-7.9308507362081055,0.15745850909370196,1.6820000000000002e-19,26403.50827994348,4788.269588460751
RightS014816,8.4446,3.9818,9.053e-18,6.918e-18,2.931e-18,-0.0,-148.54,1,18.855009334163036,-8.211268047002795,0.1463225011066267,6.918e-20,29810.94186818836,5024.162945750994
RightS014820,8.4698,4.1509,2.383e-17,1.814e-17,7.869e-18,0.0,-146.83,1,21.78289000718907,-7.934801487715593,0.15729618721718736,1.814e-19,25309.32803660285,4585.112269947054
RightS014821,8.4372,3.9804,2.269e-17,1.747e-17,7.62e-18,0.001,-148.46,1,21.74121023678546,-7.938737120346228,0.1571346299770594,1.747e-19,25673.494585961354,4646.312312615459
RightS014829,8.4216,3.989,7.74e-18,6.132e-18,2.772e-18,0.001,-148.27,1,19.982413717300506,-8.104812338748404,0.15045390039408732,6.132e-20,35792.559660742685,6202.442666208915
RightS014844,8.5146,4.0996,9.923e-18,7.667e-18,3.234e-18,-0.0,-147.42,1,19.73941368078176,-8.127757735608984,0.14955295017107895,7.666999999999999e-20,31175.139145859404,5369.973219650235
RightS014845,8.3901,4.0254,1.378e-17,1.084e-17,4.789e-18,0.0,-147.84,1,21.658327376697642,-7.946563374798284,0.15681379039682716,1.084e-19,32300.08546780001,5833.646474706481
RightS014851,8.4271,4.1187,1.568e-17,1.236e-17,5.618e-18,0.001,-146.81,1,20.213475650433622,-8.082994203117371,0.1513157488279408,1.236e-19,25851.9711781688,4505.492706097891
RightS014858,8.4843,4.0032,1.314e-17,9.973e-18,4.126e-18,-0.0,-148.4,1,19.22182279551702,-8.176631507168693,0.14765292933072605,9.972999999999999e-20,25838.74029670025,4394.27141751924
RightS014862,8.4837,4.0018,1.429e-17,1.116e-17,4.77e-18,-0.0,-148.47,1,21.453858862402644,-7.965870413896733,0.15602474379134063,1.116e-19,31133.840469592604,5594.741747387725
RightS014899,8.4734,4.1394,1.344e-17,1.025e-17,4.299e-18,0.001,-146.86,1,19.060599706437408,-8.191855075917971,0.14706650188216194,1.0250000000000001e-19,25044.394105523443,4242.279373685815
RightS014905,8.4853,4.1413,1.319e-17,1.018e-17,4.307e-18,0.0,-147.0,1,19.25439525524253,-8.173555836786768,0.14777172281219397,1.018e-19,25665.40918346164,4368.302461620672
RightS015281,7.2244,1.0955,1.757e-17,1.372e-17,6.03e-18,-0.0,-147.29,1,20.67318626336138,-8.039585804477753,0.15304506284498015,1.372e-19,25794.67391457591,4546.841825184329
RightS015283,7.2132,1.0909,1.03e-17,8.055e-18,3.541e-18,0.0,-147.22,1,19.238095238095237,-8.175094973848791,0.14771226258907103,8.055000000000001e-20,28801.807320369,4900.152704078517
RightS015317,7.209,1.0655,9.27e-18,7.256e-18,3.166e-18,0.001,-147.84,1,18.51700957425137,-8.243183839037481,0.14510876795495858,7.256000000000001e-20,28058.17654072563,4689.57203554486
RightS015354,7.2255,1.091,2.359e-17,1.779e-17,7.502e-18,0.0,-147.38,1,21.393269004471637,-7.971591640756902,0.15579160250869073,1.7789999999999998e-19,24497.186332984646,4395.56416579305
RightS015468,7.2479,1.0799,2.26e-17,1.771e-17,7.994e-18,0.0,-147.82,1,21.596578759800426,-7.952394018038493,0.15657513273783996,1.771e-19,25101.1552830502,4526.569466589365
RightS015480,7.247,1.0778,1.175e-17,9.391e-18,4.254e-18,-0.0,-147.9,1,18.50193364543049,-8.244607390962793,0.14505490856129932,9.391e-20,24622.967068178976,4113.893754042258
RightS015646,7.229,1.0781,1.25e-17,9.676e-18,4.172e-18,0.0,-149.27,1,18.980998120693254,-8.199371494441184,0.14677792640717208,9.676e-20,25554.437332622972,4320.189422025864
RightS015649,7.1852,1.0794,2.706e-17,2.013e-17,8.277e-18,0.001,-147.6,1,21.86673081549194,-7.926884778536528,0.15762160040582562,2.0130000000000001e-19,24245.755609897704,4401.512479352515
RightS015650,7.2803,1.0743,1.162e-17,9.073e-18,3.879e-18,0.001,-148.06,1,19.402347918890072,-8.159585334425504,0.14831263777144307,9.072999999999999e-20,27626.882293557595,4719.3462725184045
RightS015654,7.2818,1.0639,2.145e-17,1.658e-17,7.436e-18,0.0,-148.02,1,20.50530115046244,-8.055438438072532,0.15241129555998464,1.658e-19,23040.32059840421,4044.5257883989234
RightS015660,7.2814,1.0473,8.612e-18,6.808e-18,3.081e-18,-0.001,-148.17,1,19.58629605688429,-8.1422159418587,0.14898815102672966,6.808e-20,32537.35573480057,5583.469016858229
RightS015664,7.274,1.0361,1.635e-17,1.285e-17,5.907e-18,0.001,-148.08,1,22.31770193960226,-7.88430161038719,0.15938175401646956,1.285e-19,31871.142416278595,5850.366803438756
RightS015672,7.2569,1.0231,2.053e-17,1.596e-17,6.635e-18,0.0,-148.12,1,20.4868154158215,-8.057183962573978,0.15234166730179083,1.5960000000000003e-19,23436.436344981244,4112.18246580284
RightS015677,7.2436,1.0114,2.343e-17,1.833e-17,8.26e-18,-0.0,-148.15,1,20.52382027545721,-8.053689760670654,0.15248108063110083,1.8330000000000002e-19,21957.044759209,3856.1296154603097
RightS015687,7.2484,1.1517,2.942e-17,2.245e-17,9.178e-18,-0.0,-147.47,1,22.742056542406804,-7.844231720232205,0.16105274811146023,2.245e-19,25250.847976148943,4683.684625370181
RightS015694,7.1849,1.0123,1.573e-17,1.242e-17,5.449e-18,-0.0,-147.93,1,18.577559779276516,-8.23746635642227,0.14532532622061123,1.242e-19,21587.68258935531,3613.490063272597
RightS015709,7.311,1.0955,7.856e-18,6.057e-18,2.614e-18,-0.0,-147.82,1,18.249347520578194,-8.268457958885504,0.1441561075503117,6.057e-20,29829.243113603476,4952.8818830393975
RightS015718,7.3164,1.0589,1.966e-17,1.508e-17,6.494e-18,-0.0,-148.04,1,22.143727161997564,-7.9007292635392625,0.15870078667142434,1.508e-19,28869.196558960386,5276.695408666435
RightS015724,7.15,1.1198,1.333e-17,1.048e-17,4.604e-18,-0.0,-147.53,1,21.803789877668503,-7.932828007261205,0.15737725227683094,1.048e-19,33373.7766415966,6049.205061877404
RightS015756,7.2743,1.1697,1.532e-17,1.204e-17,5.367e-18,0.0,-147.6,1,20.939875604699377,-8.014403533465977,0.1540569894685443,1.204e-19,28345.556631788666,5029.497412073957
RightS015761,7.1613,0.9994,3.471e-17,2.663e-17,1.152e-17,-0.0,-147.99,1,22.05775297257947,-7.9088474182697155,0.15836516367788767,2.6630000000000003e-19,21522.400447158238,3925.539031074041
RightS015768,7.1334,1.0237,2.133e-17,1.628e-17,6.812e-18,0.0,-147.77,1,21.72043010752688,-7.940699294177488,0.15705413660618067,1.628e-19,26535.248104378577,4799.811768703195
RightS015770,7.3178,1.1173,8.778e-18,6.879e-18,3.083e-18,-0.001,-147.88,1,19.369273385893884,-8.162708413320669,0.1481915296434207,6.879e-20,31614.26858586072,5396.083126450719
RightS015777,7.1145,1.0717,1.599e-17,1.198e-17,4.872e-18,0.0,-147.62,1,21.233356692361596,-7.986691438752095,0.15517778166104174,1.198e-19,29337.687051702826,5243.377442347997
RightS015787,7.1296,1.1251,9.081e-18,7.034e-18,3.042e-18,0.0,-147.49,1,19.205577857595603,-8.178165443347972,0.14759372268013857,7.034e-20,30712.56554499955,5221.04705800176
RightS015789,7.1304,1.1385,2.324e-17,1.802e-17,7.754e-18,0.0,-147.49,1,22.186966072736148,-7.89664640832274,0.15886980562113417,1.802e-19,26533.797019789035,4854.993690818426
RightS015790,7.129,1.1423,2.04e-17,1.556e-17,6.598e-18,0.001,-147.46,1,20.69201001593444,-8.037808362468354,0.15311628044767403,1.5560000000000001e-19,24271.1873409697,4280.285231313403
RightS015792,7.3234,1.0038,1.321e-17,1.038e-17,4.689e-18,-0.0,-148.12,1,21.453858862402644,-7.965870413896733,0.15602474379134063,1.038e-19,32282.422440620878,5801.141581352469
RightS015804,7.1848,1.1928,9.909e-18,7.471e-18,3.131e-18,-0.0,-147.36,1,19.654054054054054,-8.135817859957925,0.14923780840162035,7.470999999999999e-20,31289.721800586816,5378.36253130576
RightS015807,7.2023,1.1962,1.655e-17,1.271e-17,5.48e-18,-0.001,-147.35,1,20.2494987747828,-8.079592702046872,0.15145056067056678,1.271e-19,25593.570273946127,4464.429174732551
RightS015830,7.2691,1.035,1.372e-17,1.063e-17,4.631e-18,-0.0,-148.13,1,20.303774849229395,-8.074467657268883,0.15165390797434533,1.063e-19,28151.370275605976,4917.188367346922
RightS015836,7.2605,1.0305,2.794e-17,2.167e-17,9.204e-18,0.001,-148.26,1,23.616523772408417,-7.761659725917255,0.16453930122669846,2.167e-19,28264.459272212192,5356.082416459575
RightS015837,7.2567,1.0267,2.817e-17,2.151e-17,8.947e-18,-0.0,-148.07,1,23.715105661361857,-7.7523510830145295,0.16493587346126098,2.1510000000000001e-19,28675.054585961752,5446.977395990114
RightS015849,7.2228,1.1511,3.234e-17,2.422e-17,1.017e-17,-0.001,-147.36,1,21.017341040462426,-8.007088821945661,0.15435209943740472,2.422e-19,20154.337163075175,3582.932235003547
RightS015876,7.1658,1.0347,2.609e-17,2.001e-17,8.65e-18,0.0,-147.83,1,20.939875604699377,-8.014403533465977,0.1540569894685443,2.001e-19,21987.441093455436,3901.3443805031566
RightS015879,7.2876,1.1162,2.245e-17,1.699e-17,7.262e-18,-0.0,-147.8,1,22.23037417461482,-7.892547577150367,0.1590396363713527,1.699e-19,27455.51041914403,5029.009466470295
RightS015907,7.3112,1.038,9.658e-18,7.591e-18,3.425e-18,-0.0,-148.12,1,19.22182279551702,-8.176631507168693,0.14765292933072605,7.591000000000001e-20,29616.569371881928,5036.748803596146
RightS015947,7.2555,1.1636,1.021e-17,7.912e-18,3.524e-18,-0.0,-147.66,1,20.141812541546642,-8.08976102709498,0.1510479165552016,7.912000000000001e-20,32060.94707235504,5577.713685253522
RightS016022,7.2111,1.1908,1.344e-17,1.029e-17,4.259e-18,0.0,-147.33,1,19.825517993456923,-8.119627293926575,0.14987154916678821,1.029e-19,27163.058293638707,4688.844388002578
RightS048133,-14.3518,16.9253,9.872e-17,7.491e-17,3.238e-17,0.001,-79.96,1,21.972443799854965,-7.916902778474817,0.15803272680558272,7.491000000000001e-19,12713.897687936247,2314.0640290168803
RightS048191,-14.3921,16.9688,1.381e-16,1.049e-16,4.279e-17,0.001,-79.54,1,22.23037417461482,-7.892547577150367,0.1590396363713527,1.049e-18,11049.394187683349,2023.9109424778935
RightS048241,-14.3426,16.9427,4.271e-17,3.351e-17,1.505e-17,0.0,-80.45,1,18.933555509268903,-8.203851286143397,0.146606240648869,3.351e-19,13661.146322079878,2306.8309202165456
RightS048308,-14.3934,16.9318,4.424e-17,3.452e-17,1.538e-17,0.0,-80.53,1,19.75657465768311,-8.126137302002645,0.14961639179872854,3.452e-19,14719.598207610903,2536.551661623915
RightS048380,-14.3508,16.8727,6.146e-17,4.796e-17,2.068e-17,0.0,-81.28,1,18.96515752138535,-8.200867250749852,0.14672057687077766,4.796e-19,11458.474099435207,1936.393785248695
RightS048403,-14.4577,16.9341,8.931e-17,6.893e-17,2.926e-17,0.0,-81.04,1,20.92059838895282,-8.016223793956504,0.1539836332616063,6.893000000000001e-19,11821.809691911005,2096.6062842385622
RightS048413,-14.3714,16.976,5.238e-17,4.092e-17,1.801e-17,-0.0,-71.17,1,20.468362981310516,-8.058926342694425,0.15227219539149361,4.092e-19,14607.268631645966,2561.8392996751613
RightS048415,-14.3713,16.9762,5.643e-17,4.302e-17,1.834e-17,0.0,-84.72,1,20.37659717552118,-8.067591373622948,0.1519271649031083,4.3020000000000003e-19,14104.870727629068,2468.127577118598
RightS050242,-18.8469,18.1625,2.995e-17,2.32e-17,9.585e-18,-0.001,-79.63,1,20.35834266517357,-8.069315064657822,0.15185862141089773,2.32e-19,19168.956649267817,3352.7498294983516
RightS050265,-18.8564,18.1907,1.209e-16,9.087e-17,3.791e-17,0.001,-78.97,1,22.44998765127192,-7.871810467600838,0.15990114973481376,9.087e-19,12158.626067988936,2239.14339556185
RightS050271,-18.8556,18.1936,4.977e-17,3.909e-17,1.725e-17,0.001,-79.13,1,21.803789877668503,-7.932828007261205,0.15737725227683094,3.909e-19,17280.374933122526,3132.1756791017865
RightS050276,-18.8619,18.1913,8.616e-17,6.658e-17,2.869e-17,0.001,-79.37,1,22.8794361943116,-7.831259579656907,0.1615966961207288,6.6580000000000005e-19,14883.268434611016,2769.9585411100493
RightS050295,-18.8924,18.1254,5.742e-17,4.462e-17,1.941e-17,-0.0,-80.51,1,21.11498257839721,-7.997868972146098,0.15472481700396265,4.462e-19,15007.236648098558,2674.3448999349976
RightS050325,-18.814,18.3075,3.562e-17,2.828e-17,1.277e-17,-0.0,-78.89,1,19.402347918890072,-8.159585334425504,0.14831263777144307,2.828e-19,15648.316814604415,2673.1147165097127
RightS050330,-18.9093,18.0334,8.034e-17,6.454e-17,2.889e-17,0.0,-80.79,1,21.930036188178526,-7.920907137872311,0.15786769065764886,6.4539999999999995e-19,13634.271897178887,2478.9922829665074
RightS050346,-18.849,18.1483,1.083e-16,8.272e-17,3.361e-17,0.0,-79.95,1,22.673983537041654,-7.850659546935331,0.16078375243355464,8.272e-19,13057.6482006398,2417.9715662562694
RightS050351,-18.8275,18.1929,6.973e-17,5.331e-17,2.272e-17,0.001,-79.71,1,21.535181236673772,-7.958191509078331,0.1563381479630046,5.331e-19,14371.427363349614,2587.7246582244675
RightS050357,-18.9284,18.0723,2.692e-17,2.118e-17,9.604e-18,0.0,-80.43,1,18.823773037896046,-8.214217549499043,0.1462098387274732,2.118e-19,16979.630976840595,2859.446943074574
RightS050358,-18.9284,18.071,7.777e-17,5.923e-17,2.524e-17,0.0,-80.5,1,22.427831236121392,-7.8739025978981,0.15981406052548827,5.923e-19,15023.73223790187,2765.2780959328297
RightS050368,-18.9618,17.973,1.213e-16,9.188e-17,3.71e-17,0.001,-80.88,1,21.494443130763774,-7.96203822458029,0.1561810798394622,9.188e-19,10898.591995539187,1960.4345591241326
RightS050373,-18.7583,18.3948,6.937e-17,5.279e-17,2.251e-17,0.0,-78.89,1,20.303774849229395,-8.074467657268883,0.15165390797434533,5.279e-19,12632.530060555611,2206.518874775706
RightS050391,-18.8635,18.1812,6.085e-17,4.746e-17,2.098e-17,-0.001,-79.61,1,21.075817296545328,-8.001567172969942,0.15457521567224136,4.746e-19,14489.47155342921,2579.582641949524
RightS050395,-18.858,18.1532,4.018e-17,3.174e-17,1.451e-17,0.0,-80.05,1,20.805676356145568,-8.027075362905068,0.15354699584759926,3.174e-19,17205.165610676668,3042.702707822611
RightS050406,-18.8816,18.1442,5.318e-17,4.043e-17,1.672e-17,0.0,-80.29,1,19.842829076620824,-8.117992686463248,0.1499356882347451,4.043e-19,13729.407205158197,2370.9620648670857
RightS050433,-18.9074,18.0694,6.072e-17,4.806e-17,2.142e-17,-0.001,-81.08,1,19.569429494079657,-8.14380857527049,0.14892607455393583,4.806e-19,12223.732267731515,2096.741300240202
RightS050447,-18.9152,18.03,3.731e-17,2.927e-17,1.258e-17,0.0,-81.0,1,18.792640066156707,-8.217157295526421,0.14609764865490601,2.927e-19,14394.944375164918,2422.315502580511
RightS050494,-18.9203,18.0931,4.172e-17,3.242e-17,1.423e-17,0.0,-80.41,1,19.964858335163626,-8.106470014261301,0.15038862423379223,3.242e-19,15536.689540903293,2691.164101600531
RightS051355,-13.1967,19.1602,3.787e-17,2.903e-17,1.253e-17,0.001,-75.21,1,19.108681942400672,-8.187314887356987,0.14724112170372677,2.903e-19,14959.567524042757,2537.0129313541
RightS051363,-13.1312,19.1171,3.772e-17,3.054e-17,1.381e-17,0.0,-75.92,1,18.669131238447317,-8.228819676767907,0.1456535596152825,3.054e-19,13904.508606708365,2332.6813124498713
RightS051407,-13.2313,19.1093,7.578e-17,5.731e-17,2.37e-17,-0.0,-74.55,1,19.205577857595603,-8.178165443347972,0.14759372268013857,5.731000000000001e-19,10759.747358195871,1829.1258412469947
RightS051494,-13.1319,19.1218,4.561e-17,3.555e-17,1.565e-17,0.0,-76.13,1,20.50530115046244,-8.055438438072532,0.15241129555998464,3.555e-19,15734.790990310948,2762.1042712308176
RightS051529,-13.2248,19.1467,5.043e-17,3.983e-17,1.833e-17,0.0,-74.8,1,20.468362981310516,-8.058926342694425,0.15227219539149361,3.983e-19,14805.793076254395,2596.656741386491
RightS051559,-13.182,19.1273,6.1e-17,4.733e-17,2.028e-17,-0.0,-75.08,1,21.803789877668503,-7.932828007261205,0.15737725227683094,4.733e-19,15704.269665567412,2846.496774225832
RightS051675,-13.0497,18.9496,4.018e-17,3.137e-17,1.372e-17,-0.001,-75.41,1,18.71525633106856,-8.224464292420697,0.14581922276912587,3.137e-19,13788.29588556815,2315.8135869631956
RightS052490,-18.4259,18.7429,1.886e-16,1.421e-16,5.971e-17,0.0,-77.16,1,22.427831236121392,-7.8739025978981,0.15981406052548827,1.4210000000000002e-18,9699.551696727787,1785.3059028610103
RightS052498,-18.399,18.6714,6.487e-17,5.004e-17,2.118e-17,0.0,-77.38,1,19.637070641607256,-8.137421526954117,0.1491751905605311,5.0040000000000005e-19,12067.868968556591,2073.465672811155
RightS052577,-18.4961,18.6769,1.337e-16,1.046e-16,4.573e-17,0.0,-76.86,1,22.742056542406804,-7.844231720232205,0.16105274811146023,1.046e-18,11698.179947380075,2169.851310186139
RightS053076,-18.4258,16.3066,3.96e-17,3.054e-17,1.296e-17,0.001,-79.45,1,18.10396335391356,-8.282185929667547,0.1436418629207665,3.054e-19,13075.927947232003,2163.404109228148
RightS053109,-18.4662,16.27,8.32e-17,6.429e-17,2.889e-17,0.0,-80.31,1,21.03679703772275,-8.005251679923576,0.1544263007742972,6.429000000000001e-19,12396.595977229745,2204.8603319135696
RightS053236,-18.4186,16.2431,9.153e-17,7.039e-17,3.05e-17,0.0,-80.25,1,21.017341040462426,-8.007088821945661,0.15435209943740472,7.039e-19,11822.249114702214,2101.69737166616
