Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
LeftDG1030,28.0076,-28.0979,9.58E-18,8.00E-18,4.08E-18,47.3611,-1624.71
LeftDG1031,28.0178,-28.3532,1.07E-17,9.19E-18,4.09E-18,52.3647,-1624.9
LeftDG1114,22.2983,-18.3555,4.92E-17,3.78E-17,1.21E-17,227.8992,-1203.99
LeftDG1115,22.4619,-18.5926,1.86E-17,1.42E-17,6.64E-18,52.8728,-1204.07
LeftDG1116,22.2863,-18.0852,1.81E-17,1.49E-17,6.40E-18,66.1442,-1204.37
LeftDG1117,22.3915,-18.1387,1.77E-17,1.42E-17,6.18E-18,54.6917,-1204.61
LeftDG1118,22.5897,-18.5505,1.63E-17,1.42E-17,5.85E-18,56.7345,-1204.11
LeftDG1119,22.2887,-18.1697,1.62E-17,1.40E-17,6.54E-18,56.2878,-1204.32
LeftDG1120,22.3688,-18.5353,1.71E-17,1.48E-17,5.70E-18,47.8066,-1204.36
LeftDG1121,22.4269,-18.601,1.92E-17,1.60E-17,7.82E-18,65.3818,-1204.12
LeftDG1122,22.0345,-18.3578,1.27E-17,1.08E-17,4.16E-18,75.3559,-1204.11
LeftDG1123,22.1808,-18.4196,1.79E-17,1.48E-17,6.89E-18,71.8305,-1204.15
LeftDG1124,22.5509,-18.5758,1.84E-17,1.46E-17,7.54E-18,64.8516,-1204.28
LeftDG1179,-29.6632,29.1471,4.75E-17,3.64E-17,1.33E-17,66.9828,-1222.7
LeftDG1180,-29.9326,29.1817,1.89E-17,1.50E-17,6.26E-18,68.8748,-1222.2
LeftDG1181,-29.6262,29.5012,1.89E-17,1.40E-17,6.86E-18,63.4289,-1222.81
LeftDG1182,-29.3739,29.4785,1.98E-17,1.68E-17,7.77E-18,56.2529,-1222.2
LeftDG1183,-29.821,29.4271,1.46E-17,1.23E-17,5.30E-18,99.6579,-1222.46
LeftDG1184,-29.2458,29.0639,1.89E-17,1.69E-17,7.36E-18,64.8398,-1222.77
LeftDG1185,-29.6288,29.6653,1.86E-17,1.56E-17,6.95E-18,63.2493,-1222.4
LeftDG1186,-29.591,29.1735,1.74E-17,1.44E-17,6.24E-18,55.7885,-1222.5
LeftDG1187,-29.4175,29.1156,1.80E-17,1.50E-17,7.46E-18,62.7669,-1222.26
LeftDG1188,-29.7578,29.3825,1.22E-17,9.84E-18,4.67E-18,67.7013,-1222.4
LeftDG1189,-29.8028,29.0653,1.40E-17,1.11E-17,5.55E-18,106.3433,-1222.68
LeftDG1190,-29.9926,29.4757,1.69E-17,1.46E-17,6.94E-18,60.2977,-1222.26
LeftDG1191,-30.0452,28.9742,1.29E-17,1.05E-17,4.99E-18,62.2748,-1222.78
LeftDG1192,-30.0847,28.8025,2.63E-17,1.91E-17,8.40E-18,69.6696,-1222.18
LeftDG1193,-29.7779,29.4291,1.73E-17,1.44E-17,6.61E-18,67.6119,-1222.09
LeftDG1194,-30.2043,29.3448,1.77E-17,1.35E-17,6.39E-18,59.3743,-1222.53
LeftDG1195,-29.4139,29.2824,1.22E-17,9.75E-18,5.20E-18,79.3097,-1222.42
LeftDG1196,-29.5499,29.1164,1.56E-17,1.34E-17,6.16E-18,56.4255,-1222.24
LeftDG1210,-30.7197,38.0158,1.43E-17,1.32E-17,6.52E-18,170.1877,-1072.32
LeftDG1211,-30.767,37.7711,2.45E-17,1.86E-17,8.61E-18,74.7573,-1072.09
LeftDG1212,-30.6329,38.3026,2.42E-17,1.86E-17,8.42E-18,59.2804,-1072.26
LeftDG1213,-30.7087,38.274,2.52E-17,1.83E-17,8.07E-18,70.1364,-1072.11
LeftDG1214,-30.9332,38.1399,2.30E-17,1.74E-17,8.37E-18,51.171,-1072.04
LeftDG1215,-30.6858,38.1271,1.75E-17,1.30E-17,6.29E-18,64.7095,-1072.25
LeftDG1216,-30.8257,37.8679,2.24E-17,1.99E-17,9.05E-18,80.2651,-1072.15
LeftDG1217,4.0169,18.5002,2.05E-17,1.63E-17,8.15E-18,96.9573,-863.6
LeftDG1224,24.0231,23.5602,6.50E-17,4.99E-17,1.76E-17,166.0299,-939.15
LeftDG1225,24.0808,23.7369,1.63E-17,1.47E-17,6.28E-18,72.2575,-939.16
LeftDG1226,24.1264,23.6293,2.31E-17,1.87E-17,8.79E-18,66.6503,-939.34
LeftDG1227,23.8614,23.6296,3.08E-17,2.73E-17,1.08E-17,63.5546,-939.22
LeftDG1228,23.9448,23.3023,2.25E-17,1.75E-17,8.48E-18,70.1407,-939.37
LeftDG1229,23.6836,23.4836,2.30E-17,1.95E-17,9.11E-18,68.0503,-939.04
LeftDG1230,24.0898,23.7535,2.38E-17,1.80E-17,8.15E-18,66.2042,-939.21
LeftDG1231,24.0287,23.4641,1.54E-17,1.32E-17,6.07E-18,132.9446,-939.33
LeftDG1232,24.3475,23.4097,2.24E-17,1.97E-17,8.98E-18,60.8203,-938.97
LeftDG1233,24.3398,23.4139,2.69E-17,2.15E-17,8.69E-18,69.4136,-939.3
LeftDG1234,16.1521,21.5936,1.00E-17,8.66E-18,3.85E-18,51.4366,-1344.25
LeftDG1235,16.3031,21.7011,1.07E-17,8.95E-18,3.48E-18,40.7523,-1344.2
LeftDG1236,16.1585,21.4889,1.40E-17,1.14E-17,5.65E-18,72.1617,-1344.29
LeftDG1237,16.1292,21.6011,1.42E-17,1.21E-17,4.94E-18,71.8716,-1344.25
LeftDG1285,-0.8823,13.0274,5.88E-17,4.61E-17,1.64E-17,182.4835,-1060.72
LeftDG1286,-0.7988,13.0881,2.22E-17,1.63E-17,8.34E-18,74.0332,-1060.51
LeftDG1287,-0.6286,13.1457,2.42E-17,1.72E-17,8.32E-18,75.7468,-1060.48
LeftDG1288,-0.8558,12.777,2.10E-17,1.70E-17,7.65E-18,60.5517,-1060.65
LeftDG1289,-1.148,13.2172,2.13E-17,1.69E-17,7.69E-18,67.1507,-1060.43
LeftDG1290,-1.0276,13.085,1.44E-17,1.14E-17,5.24E-18,148.2112,-1060.4
LeftDG1291,-0.6287,13.0364,1.58E-17,1.25E-17,5.37E-18,105.3849,-1060.75
LeftDG1292,-0.9937,13.2318,2.15E-17,1.79E-17,7.85E-18,66.5351,-1060.74
LeftDG1293,-0.9417,12.9936,2.29E-17,2.00E-17,9.55E-18,69.7316,-1060.75
LeftDG1294,-0.7196,13.3772,2.39E-17,1.82E-17,8.55E-18,76.0531,-1060.36
LeftDG1295,-1.0771,13.1635,2.09E-17,1.83E-17,6.84E-18,56.9341,-1060.51
LeftDG1296,-0.8362,12.9301,2.55E-17,1.89E-17,8.68E-18,76.9562,-1060.65
LeftDG1297,-0.8841,12.9796,2.27E-17,1.71E-17,7.36E-18,56.0553,-1060.56
LeftDG1298,-0.8919,13.1503,2.09E-17,1.56E-17,6.95E-18,64.8736,-1060.34
LeftDG1299,-1.2284,12.8804,2.26E-17,1.72E-17,9.08E-18,70.3445,-1060.53
LeftDG1300,-0.8628,12.5925,2.80E-17,2.52E-17,1.03E-17,81.9028,-1060.23
LeftDG1301,-1.0486,13.2452,2.21E-17,1.74E-17,7.54E-18,54.0304,-1060.39
LeftDG1302,-0.9,13.1691,2.41E-17,1.83E-17,8.75E-18,74.9311,-1060.89
LeftDG1303,-0.7708,13.3504,2.13E-17,1.57E-17,7.28E-18,64.9844,-1060.73
LeftDG1312,36.3288,33.2102,3.63E-17,2.53E-17,1.45E-17,94.3401,-821.72
LeftDG1313,36.3167,33.1489,3.59E-17,2.99E-17,1.28E-17,98.2534,-821.38
LeftDG1314,-24.7463,5.3379,7.56E-17,6.01E-17,2.03E-17,146.6761,-973.78
LeftDG1315,-24.5197,5.7876,1.76E-17,1.46E-17,6.43E-18,95.3256,-974.28
LeftDG1316,-24.6527,5.2149,2.86E-17,2.58E-17,1.11E-17,78.7524,-974.13
LeftDG1317,-24.7928,5.3454,1.75E-17,1.55E-17,7.23E-18,125.7322,-974.19
LeftDG1318,-24.534,4.7998,3.99E-17,3.13E-17,1.26E-17,75.7733,-974.09
LeftDG1319,-24.5399,5.4615,2.67E-17,2.20E-17,9.14E-18,66.0275,-973.96
LeftDG1320,-24.8265,5.6619,3.43E-17,3.49E-17,1.22E-17,77.2055,-973.98
LeftDG1321,-25.294,5.276,1.80E-17,1.51E-17,6.14E-18,103.2423,-974.07
LeftDG1322,-24.7602,5.6118,2.70E-17,2.23E-17,8.37E-18,66.5885,-973.82
LeftDG1323,-25.0391,5.5292,2.85E-17,2.31E-17,1.05E-17,104.7137,-973.64
LeftDG1324,-25.3735,5.483,1.97E-17,1.53E-17,7.29E-18,59.627,-974.17
LeftDG1325,-24.3565,5.2386,1.85E-17,1.45E-17,6.33E-18,97.0281,-973.94
LeftDG1326,-24.9296,5.1312,1.86E-17,1.53E-17,7.08E-18,141.5588,-973.91
LeftDG1327,-25.1113,5.2073,2.69E-17,2.33E-17,1.06E-17,92.6736,-974.1
LeftDG1328,-24.1804,5.336,3.02E-17,2.65E-17,1.14E-17,86.4532,-973.69
LeftDG1329,-24.8334,5.9536,2.69E-17,2.08E-17,9.59E-18,67.7957,-974.05
LeftDG1330,-24.4434,5.4024,2.50E-17,2.13E-17,8.77E-18,59.562,-973.59
LeftDG1331,-24.3644,5.5022,2.88E-17,2.37E-17,1.01E-17,89.9802,-973.89
LeftDG1332,-24.5803,5.0385,2.85E-17,2.53E-17,1.02E-17,87.0207,-973.69
LeftDG1333,-24.5407,4.9415,1.78E-17,1.52E-17,6.67E-18,116.869,-974.14
LeftDG1334,-25.1413,5.1526,1.88E-17,1.58E-17,6.71E-18,117.5177,-973.54
LeftDG1335,-24.9698,5.4061,2.59E-17,2.32E-17,9.81E-18,86.8284,-973.78
LeftDG1336,-24.1184,4.9338,2.94E-17,2.33E-17,1.24E-17,87.5185,-973.69
LeftDG1392,-31.0099,-19.1682,7.36E-18,6.62E-18,2.79E-18,68.4142,-1531.71
LeftDG1393,-31.0604,-19.2841,1.03E-17,9.48E-18,3.88E-18,40.5928,-1531.41
LeftDG1394,-30.9974,-19.1851,1.21E-17,9.17E-18,4.71E-18,47.3261,-1531.69
LeftDG1395,-31.0849,-19.1989,7.91E-18,6.28E-18,2.88E-18,56.7957,-1531.63
LeftDG1396,-30.9469,-19.1736,1.09E-17,9.79E-18,4.23E-18,38.3182,-1531.65
LeftDG1439,19.7963,-27.4581,3.20E-17,2.28E-17,1.14E-17,117.6982,-718.57
RightDG0001,15.4102,-10.283,5.97E-17,4.12E-17,1.31E-17,166.0737,-1141.59
RightDG0002,15.6992,-10.2528,2.13E-17,1.92E-17,7.52E-18,77.2629,-1141.71
RightDG0003,15.1618,-10.469,2.08E-17,1.81E-17,7.87E-18,71.9955,-1141.43
RightDG0004,15.4558,-9.9432,2.88E-17,2.34E-17,8.90E-18,61.9725,-1141.48
RightDG0005,15.0215,-10.2432,1.79E-17,1.49E-17,6.99E-18,57.2103,-1141.54
RightDG0006,15.4053,-9.9515,2.03E-17,1.69E-17,8.33E-18,73.3344,-1141.6
RightDG0007,15.3822,-10.1654,1.94E-17,1.61E-17,7.49E-18,61.6089,-1141.59
RightDG0008,15.4223,-10.4397,1.90E-17,1.55E-17,6.73E-18,65.1276,-1141.48
RightDG0009,15.5925,-10.0304,2.14E-17,1.70E-17,7.71E-18,58.5621,-1141.32
RightDG0010,15.0678,-10.2326,1.31E-17,1.05E-17,4.84E-18,84.823,-1141.44
RightDG0011,15.5903,-10.3206,1.90E-17,1.82E-17,7.10E-18,73.3523,-1141.39
RightDG0012,14.8931,-10.3855,1.90E-17,1.55E-17,6.72E-18,51.2439,-1141.77
RightDG0013,15.2079,-10.3944,1.32E-17,1.10E-17,5.10E-18,101.0884,-1141.45
RightDG0014,15.2394,-10.1291,1.29E-17,1.12E-17,5.47E-18,102.2916,-1141.63
RightDG0015,15.6294,-9.9258,3.00E-17,2.18E-17,1.01E-17,69.526,-1141.79
RightDG0016,15.4001,-10.0329,2.22E-17,1.88E-17,7.99E-18,74.598,-1141.26
RightDG0017,15.1766,-10.3066,2.90E-17,2.16E-17,9.20E-18,60.8565,-1141.67
RightDG0018,15.2418,-10.4538,2.97E-17,2.26E-17,9.08E-18,69.5086,-1141.85
RightDG0019,15.5531,-10.2355,2.69E-17,1.89E-17,8.63E-18,51.6221,-1141.49
RightDG0020,15.521,-10.4619,1.52E-17,1.26E-17,5.70E-18,110.0377,-1141.73
RightDG0029,-9.0931,-5.9637,3.36E-17,2.75E-17,8.85E-18,141.4937,-1504.81
RightDG0030,-9.0932,-6.0342,1.34E-17,1.02E-17,4.46E-18,51.8627,-1505.07
RightDG0031,-9.0982,-5.8901,1.30E-17,1.11E-17,4.95E-18,54.2295,-1504.8
RightDG0032,-8.9544,-5.9574,1.19E-17,1.02E-17,4.53E-18,59.9145,-1505.41
RightDG0033,-9.2177,-5.8764,1.32E-17,1.03E-17,4.84E-18,50.982,-1504.85
RightDG0034,-9.1807,-6.0844,1.28E-17,1.08E-17,5.11E-18,50.0068,-1504.74
RightDG0035,-8.9483,-5.9385,1.17E-17,8.86E-18,4.42E-18,49.4652,-1505.3
RightDG0036,-9.1998,-6.0526,1.13E-17,9.51E-18,4.56E-18,46.0539,-1504.87
RightDG0037,-9.1839,-5.9897,1.16E-17,9.86E-18,4.29E-18,46.7751,-1504.89
RightDG0038,-9.0086,-6.1029,8.30E-18,7.21E-18,3.24E-18,58.381,-1505.19
RightDG0039,-9.285,-5.9078,1.28E-17,1.05E-17,4.91E-18,48.3472,-1505.04
RightDG0040,-8.9876,-6.0021,1.16E-17,1.06E-17,4.70E-18,47.7249,-1505.18
RightDG0041,-9.2177,-6.1179,1.23E-17,1.06E-17,4.09E-18,63.7724,-1505.06
RightDG0146,-27.2513,39.7048,6.92E-18,5.41E-18,2.54E-18,124.95,-1570.04
RightDG0147,-27.3603,39.5341,1.14E-17,9.44E-18,4.44E-18,53.7865,-1570.19
RightDG0148,-27.4181,39.5643,1.06E-17,7.64E-18,4.21E-18,47.2986,-1569.83
RightDG0149,-27.2239,39.8127,1.08E-17,8.98E-18,3.91E-18,49.97,-1570
RightDG0150,-27.3261,39.7049,9.97E-18,8.21E-18,3.60E-18,43.9346,-1570.47
RightDG0151,-27.1051,39.5628,1.09E-17,9.31E-18,4.26E-18,51.4749,-1570.16
RightDG0152,-27.1085,39.6086,1.11E-17,8.22E-18,4.11E-18,51.0312,-1570.48
RightDG0153,-27.4849,39.7424,1.09E-17,8.86E-18,3.73E-18,40.4813,-1569.83
RightDG0154,-27.3736,39.9835,9.83E-18,8.23E-18,3.62E-18,44.2506,-1570.19
RightDG0229,22.1296,-16.0295,1.33E-17,1.03E-17,5.12E-18,66.4123,-1120.93
RightDG0262,-7.4567,-17.0427,1.32E-17,1.04E-17,4.54E-18,48.8489,-1409.82
RightDG0263,-7.4191,-17.0946,1.31E-17,1.12E-17,6.07E-18,52.2185,-1409.72
RightDG0264,-7.4736,-17.0598,1.37E-17,1.15E-17,4.95E-18,54.1978,-1409.67
RightDG0267,5.1373,30.0518,2.04E-16,1.38E-16,4.84E-17,482.455,-540.94
RightDG0268,5.7136,31.2014,7.32E-17,5.69E-17,2.99E-17,137.3064,-540.64
RightDG0269,5.7221,29.8688,8.15E-17,6.29E-17,2.96E-17,126.2853,-540.59
RightDG0270,4.9854,29.0743,4.82E-17,4.05E-17,1.72E-17,151.2,-540.87
RightDG0271,5.2559,31.0459,1.04E-16,7.59E-17,3.19E-17,122.4253,-540.59
RightDG0272,5.2974,31.0832,6.81E-17,5.59E-17,2.42E-17,123.1877,-540.75
RightDG0273,4.7063,30.9912,4.56E-17,4.59E-17,1.80E-17,151.1106,-541.07
RightDG0274,5.7246,30.3537,7.60E-17,5.53E-17,2.74E-17,111.8792,-540.74
RightDG0275,4.6163,31.3846,8.15E-17,6.44E-17,2.86E-17,138.6909,-540.48
RightDG0276,6.0331,30.3679,5.44E-17,4.51E-17,1.96E-17,148.0479,-541.08
RightDG0277,5.9335,31.2199,8.37E-17,5.96E-17,3.00E-17,140.0551,-541.03
RightDG0278,5.2767,29.1535,5.37E-17,4.06E-17,1.89E-17,213.6911,-540.87
RightDG0279,5.1755,30.9285,5.46E-17,4.31E-17,1.76E-17,187.6072,-540.71
RightDG0280,5.7533,30.9601,1.00E-16,7.31E-17,3.26E-17,135.0177,-540.82
RightDG0281,4.6953,29.8974,5.06E-17,3.90E-17,1.90E-17,271.6227,-540.48
RightDG0282,5.0571,29.6262,4.70E-17,4.32E-17,1.88E-17,147.3556,-540.83
RightDG0283,5.3512,29.6595,7.08E-17,6.06E-17,2.47E-17,110.1667,-540.89
RightDG0284,5.6021,30.3161,6.37E-17,4.48E-17,1.89E-17,236.9579,-540.89
RightDG0285,5.5313,30.1049,7.32E-17,5.65E-17,2.59E-17,122.0997,-540.93
RightDG0286,4.3063,29.9913,7.14E-17,5.57E-17,2.58E-17,171.9097,-540.9
RightDG0287,4.7958,31.0202,7.36E-17,5.62E-17,2.60E-17,130.0588,-540.9
RightDG0288,5.7248,30.7195,7.56E-17,6.11E-17,2.68E-17,144.4095,-540.61
RightDG0289,6.0665,29.9799,7.69E-17,6.95E-17,2.90E-17,138.8422,-540.8
RightDG0389,-20.9882,22.8302,2.80E-17,2.31E-17,7.98E-18,110.6849,-1630.95
RightDG0390,-20.8962,22.9503,1.17E-17,8.73E-18,4.18E-18,41.7594,-1630.83
RightDG0391,-21.1087,23.0165,1.17E-17,9.54E-18,4.20E-18,50.3278,-1630.95
RightDG0392,-20.8376,22.9472,1.14E-17,8.95E-18,4.14E-18,54.8451,-1630.96
RightDG0393,-21.1674,22.7738,1.10E-17,9.23E-18,4.16E-18,46.8414,-1630.77
RightDG0394,-20.6919,22.7827,1.11E-17,9.28E-18,4.01E-18,42.5432,-1631.04
RightDG0395,-20.8608,22.717,7.99E-18,6.77E-18,3.08E-18,74.3745,-1630.84
RightDG0396,-20.933,22.8845,7.26E-18,5.92E-18,2.39E-18,89.2733,-1630.89
RightDG0397,-20.9562,23.129,1.09E-17,9.65E-18,4.40E-18,40.802,-1631.13
RightDG0398,-20.9608,22.6171,1.03E-17,8.95E-18,3.89E-18,52.07,-1630.81
RightDG0399,-20.9364,22.8121,8.25E-18,6.68E-18,2.89E-18,80.1489,-1630.9
RightDG0400,-20.7477,22.7703,1.15E-17,9.53E-18,4.11E-18,48.4219,-1630.67
RightDG0401,-20.6668,22.7663,1.08E-17,8.49E-18,3.62E-18,43.19,-1630.87
RightDG0402,-21.0014,22.9932,9.08E-18,9.02E-18,3.82E-18,45.1814,-1630.64
RightDG0403,-20.8899,23.0586,1.04E-17,8.46E-18,4.03E-18,34.9384,-1630.98
RightDG0404,-5.6495,9.8264,8.40E-18,6.28E-18,3.14E-18,88.3541,-1601.83
RightDG0405,-5.7078,9.8435,1.15E-17,9.39E-18,4.11E-18,53.164,-1601.84
RightDG0406,-5.7391,9.8776,1.12E-17,9.12E-18,4.12E-18,44.7372,-1601.91
RightDG0407,-5.6488,9.8847,1.15E-17,9.43E-18,4.33E-18,46.9421,-1602.12
RightDG0408,-5.5506,9.8031,7.16E-18,6.21E-18,2.83E-18,52.1965,-1601.92
RightDG0409,-5.6111,9.8521,8.97E-18,7.85E-18,3.96E-18,42.4356,-1601.85
RightDG0445,-36.9779,-12.9348,1.86E-17,1.42E-17,5.39E-18,50.3248,-1462.18
RightDG0446,-36.9,-12.8856,1.14E-17,9.80E-18,4.10E-18,52.9821,-1462.14
RightDG0447,-37.0048,-12.9224,1.23E-17,1.05E-17,5.08E-18,51.3969,-1461.92
RightDG0493,-6.1038,11.2858,3.36E-17,2.22E-17,8.22E-18,115.1072,-1567.47
RightDG0494,-5.8153,11.0005,9.32E-18,8.39E-18,4.02E-18,40.5186,-1566.72
RightDG0495,-5.9944,11.5868,1.07E-17,8.83E-18,4.06E-18,45.4558,-1567.25
RightDG0496,-5.8369,11.3922,6.41E-18,5.71E-18,2.65E-18,61.3003,-1567.05
RightDG0497,-6.0102,10.8978,1.04E-17,9.15E-18,3.85E-18,44.4892,-1567.26
RightDG0498,-6.3841,11.4624,1.13E-17,9.46E-18,4.32E-18,51.3114,-1567.08
RightDG0499,-6.1472,11.3529,6.88E-18,5.81E-18,3.04E-18,65.2869,-1567.13
RightDG0500,-6.2286,11.0618,1.08E-17,9.04E-18,3.78E-18,38.5144,-1567.22
RightDG0501,-6.3028,11.3289,9.11E-18,6.69E-18,3.09E-18,78.592,-1567.33
RightDG0502,-6.0975,11.6034,1.31E-17,9.06E-18,4.95E-18,40.1039,-1567.08
RightDG0503,-6.0128,11.2077,6.87E-18,6.31E-18,2.44E-18,83.3695,-1567.1
RightDG0504,-5.9164,11.0327,1.10E-17,8.73E-18,4.04E-18,45.1394,-1567.13
RightDG0505,-6.1156,11.1769,6.79E-18,5.97E-18,2.74E-18,83.3753,-1567.43
RightDG0506,-6.0169,10.9485,1.11E-17,9.07E-18,4.03E-18,54.1212,-1566.95
RightDG0507,-6.2969,11.2498,1.34E-17,1.28E-17,4.95E-18,52.297,-1566.84
RightDG0508,-6.1185,11.3301,7.54E-18,6.37E-18,3.07E-18,67.451,-1567.23
RightDG0509,-5.8294,11.3129,1.17E-17,9.08E-18,4.19E-18,43.2058,-1567.29
RightDG0510,-6.4191,11.4243,9.91E-18,8.51E-18,3.64E-18,43.0817,-1567.03
RightDG0511,-5.948,11.2249,1.47E-17,1.23E-17,5.37E-18,44.8579,-1566.8
RightDG0512,-5.9503,11.1912,1.19E-17,9.47E-18,4.31E-18,47.7879,-1567.19
RightDG0513,-6.2903,11.2197,8.34E-18,6.64E-18,3.05E-18,79.5304,-1566.71
RightDG0514,-5.941,10.9646,6.63E-18,5.53E-18,2.65E-18,56.8371,-1567.01
RightDG0515,-6.0659,11.5742,9.94E-18,8.56E-18,3.93E-18,42.0843,-1567.32
RightDG0516,-6.2803,11.4517,1.17E-17,9.16E-18,4.50E-18,55.336,-1566.8
RightDG0517,-5.7084,11.4048,1.10E-17,9.78E-18,4.54E-18,44.4355,-1566.86
RightDG0518,-5.9268,11.1752,1.15E-17,9.12E-18,3.81E-18,52.6025,-1567.07
RightDG0519,-5.9208,11.1464,1.13E-17,9.22E-18,4.54E-18,46.1381,-1567.16
RightDG0550,25.6064,9.5518,7.34E-17,5.41E-17,1.95E-17,199.8906,-954.18
RightDG0551,25.6721,9.2125,2.84E-17,2.38E-17,9.99E-18,79.8045,-953.79
RightDG0552,25.4482,9.8695,2.84E-17,2.61E-17,1.11E-17,84.6251,-953.88
RightDG0553,26.1711,9.9711,2.70E-17,2.26E-17,1.03E-17,77.6347,-953.92
RightDG0554,25.874,9.8298,1.88E-17,1.60E-17,6.63E-18,76.1496,-953.59
RightDG0555,25.261,9.1333,2.73E-17,1.99E-17,1.01E-17,69.2971,-954.22
RightDG0556,25.7495,9.0127,1.88E-17,1.62E-17,7.23E-18,100.956,-953.57
RightDG0557,26.023,10.0876,2.95E-17,2.57E-17,1.15E-17,94.7327,-953.81
RightDG0558,26.0174,9.5011,2.78E-17,2.02E-17,9.50E-18,66.2616,-954.12
RightDG0559,25.5506,9.6209,2.62E-17,2.34E-17,1.06E-17,66.2863,-953.74
RightDG0560,25.3358,9.8538,2.54E-17,2.30E-17,9.63E-18,68.0142,-953.9
RightDG0561,25.5006,9.5868,1.89E-17,1.65E-17,7.57E-18,223.9494,-954.22
RightDG0562,25.3844,9.8728,2.03E-17,1.55E-17,6.94E-18,95.2305,-953.69
RightDG0563,26.0013,9.3689,2.95E-17,2.31E-17,9.16E-18,88.4066,-954.1
RightDG0564,25.9166,9.608,3.09E-17,2.65E-17,1.11E-17,77.1046,-953.97
RightDG0565,25.9946,9.5168,2.70E-17,2.17E-17,1.03E-17,60.3692,-953.75
RightDG0566,25.2477,9.5527,2.63E-17,2.25E-17,1.02E-17,67.3255,-953.77
RightDG0567,25.8602,9.5556,1.93E-17,1.59E-17,6.47E-18,150.4782,-953.72
RightDG0568,25.8813,9.0802,3.07E-17,2.42E-17,1.18E-17,77.9472,-953.6
RightDG0569,26.0396,9.8087,2.96E-17,2.55E-17,1.19E-17,87.0709,-953.96
RightDG0570,25.1362,9.1739,2.91E-17,2.51E-17,1.14E-17,78.1072,-953.7
RightDG0590,11.4401,-6.1406,1.63E-17,1.41E-17,6.26E-18,53.2347,-1202.3
RightDG0591,11.3732,-6.2124,1.95E-17,1.42E-17,6.78E-18,62.5481,-1202.66
RightDG0592,11.4083,-6.2305,1.76E-17,1.51E-17,6.28E-18,64.7743,-1202.36
RightDG0593,-16.7032,2.705,7.66E-18,6.33E-18,3.06E-18,57.5501,-1504.08
RightDG0611,-10.791,7.209,1.31E-17,1.10E-17,5.00E-18,51.2565,-1427.74
RightDG0612,-10.7969,7.1512,1.22E-17,1.10E-17,5.04E-18,51.7542,-1427.4
RightDG0613,-10.7474,7.1641,1.25E-17,1.00E-17,4.59E-18,49.6882,-1427.6
RightDG0615,-31.8787,42.5618,6.57E-18,5.41E-18,2.71E-18,66.9903,-1657.07
RightDG0616,-31.9046,42.715,1.04E-17,8.89E-18,4.11E-18,42.5221,-1657
RightDG0617,-31.7618,42.5028,9.82E-18,8.93E-18,3.88E-18,46.2729,-1657.13
RightDG0618,-31.8209,42.6394,9.22E-18,7.52E-18,3.58E-18,47.6868,-1656.67
RightDG0619,-31.9532,42.5766,9.33E-18,7.85E-18,3.57E-18,55.1456,-1656.85
RightDG0629,-23.137,-31.5796,1.93E-17,1.58E-17,7.50E-18,87.2066,-972.5
RightDG0630,-23.2562,-31.3739,2.29E-17,2.09E-17,1.01E-17,70.6529,-972.4
RightDG0631,-23.2372,-31.6031,1.88E-17,1.45E-17,6.80E-18,79.2562,-972.36
RightDG0672,8.0055,35.2938,2.06E-16,1.86E-16,6.92E-17,371.933,-267.8
RightDG0673,7.9195,34.841,2.87E-16,2.39E-16,1.06E-16,267.7067,-267.81
RightDG0674,8.0898,35.1968,3.02E-16,2.35E-16,9.05E-17,268.2348,-267.64
RightDG0675,8.1946,35.3894,2.92E-16,2.49E-16,1.05E-16,266.4466,-267.98
RightDG0676,8.0352,36.2486,3.14E-16,2.46E-16,1.11E-16,246.7835,-267.75
RightDG0677,11.5569,-7.759,5.67E-17,3.85E-17,1.41E-17,122.0251,-1136.83
RightDG0678,11.8221,-7.4102,2.14E-17,1.67E-17,7.69E-18,54.9848,-1137.32
RightDG0679,11.8556,-7.7319,3.05E-17,2.32E-17,9.32E-18,69.4121,-1137.23
RightDG0680,11.5193,-7.6503,1.45E-17,1.18E-17,5.41E-18,142.2313,-1137.3
RightDG0681,11.7884,-7.9349,1.32E-17,1.05E-17,5.06E-18,80.6149,-1137.38
RightDG0682,11.3545,-7.3987,2.13E-17,1.67E-17,8.48E-18,64.3933,-1137.41
RightDG0683,11.6902,-7.7579,2.04E-17,1.82E-17,8.40E-18,67.8029,-1136.92
RightDG0684,11.4365,-7.3516,2.86E-17,2.55E-17,9.52E-18,45.562,-1137.37
RightDG0685,11.633,-7.5084,1.55E-17,1.22E-17,4.82E-18,96.4248,-1137.32
RightDG0686,11.7341,-7.8402,1.71E-17,1.29E-17,5.94E-18,97.842,-1137.34
RightDG0687,11.6002,-7.5185,1.44E-17,1.01E-17,5.62E-18,101.6714,-1137.02
RightDG0688,11.6086,-7.6771,2.26E-17,2.01E-17,8.06E-18,75.7445,-1136.98
RightDG0689,11.6848,-8.0802,2.14E-17,1.63E-17,7.60E-18,68.9766,-1137.03
RightDG0690,11.6919,-7.3994,2.02E-17,1.54E-17,6.95E-18,62.1603,-1136.89
RightDG0691,11.3318,-7.7471,2.17E-17,1.80E-17,8.38E-18,69.729,-1137.37
RightDG0692,11.6786,-7.7913,1.56E-17,1.30E-17,5.50E-18,125.7344,-1137.57
RightDG0693,11.7653,-8.1136,2.00E-17,1.50E-17,6.93E-18,57.1701,-1137.3
